"listing_id","description","host_id","host_name","nbhood_full","coordinates","room_type","price","nb_reviews","last_review","reviews_per_month","availability_365","avg_rating","avg_stays_per_month","pct_5_stars","listing_added"
32358081,"Brand New!XL 1 BR!Prime Midtown~Elv bldg~BestValue",162280872,"Izi","Manhattan, Hell's Kitchen","(40.76099, -73.99554)","Entire home/apt","$160",0,NA,NA,310,NA,NA,NA,"04/04/2018"
22339754,"Artistic Chic East Village Flat!",32926963,"Garrett","Manhattan, East Village","(40.72582, -73.97558000000002)","Private room","$95",13,"01/02/2019",0.7,0,3.6019200553397,15.6,0.75644668758041,"06/29/2018"
21884206,"WeLive Wall Street -- Studio Apartment",159610596,"WeWork","Manhattan, Financial District","(40.70426, -74.00711)","Entire home/apt","$215",152,"07/03/2019",7.9,339,4.35310345170996,182.4,0.695496482445486,"12/28/2018"
481022,"Super Cute Junior 1BR in LES!!",2382189,"Candice","Manhattan, Lower East Side","(40.7195, -73.98021999999997)","Entire home/apt","$125",261,"06/22/2019",3.24,212,3.84051651192007,313.2,0.626844218118162,"12/17/2018"
21161871,"Entire apartment in Turtle Bay",3778274,"AJ And Freddy","Manhattan, Midtown","(40.75643, -73.96847)","home","$120",7,"01/01/2019",0.36,0,4.52030950831492,8.4,0.633775230710057,"06/28/2018"
36131784,"Entire 3 Bedroom apt next to Barclay’s center",229381517,"Pavel","Brooklyn, Prospect Heights","(40.68077, -73.97489)","Entire home/apt","$250",0,NA,NA,175,NA,NA,NA,"02/20/2018"
21754946,"Sofa couch best location 2 min from Central Park!",46224196,"Alejandro","Manhattan, Upper East Side","(40.76309000000001, -73.96439000000002)","Shared room","$89",1,"12/16/2017",0.05,0,4.07112804710436,1.2,0.693525564235749,"06/12/2017"
22420304,"Nice bunkbed room with private bathroom!",164164069,"Marcia","Staten Island, Westerleigh","(40.61422, -74.13167)","Private room","$40",17,"09/07/2018",0.92,36,4.42774585299711,20.4,0.773129144261036,"03/04/2018"
29654969,"Spacious room in Ridgewood",58377909,"Benjamin","Queens, Ridgewood","(40.69956, -73.90751999999998)","Private room","$30",2,"01/08/2019",0.26,0,4.38447786812467,2.4,0.782991655535278,"07/05/2018"
21985070,"Cozy Room 2 MINIUTES WALK to 1 TRAIN",5400884,"Cassie","Manhattan, Upper West Side","(40.80257, -73.96725)","Private","$99",2,"12/19/2017",0.1,0,4.39224253020076,2.4,0.63385434171643,"06/15/2017"
31972030,"SMALL ROOM 15 MINUTES AWAY FROM MANHATTAN",157310194,"Asia","Brooklyn, Williamsburg","(40.70597, -73.94245)","Private room","$60",16,"07/04/2019",3.78,116,3.81104509859344,19.2,0.725802090494604,"12/29/2018"
26040453,"Verona TwentyOne - RODFRED COMFORT",195691349,"Norman","Brooklyn, Bedford-Stuyvesant","(40.68004000000001, -73.94699)","Entire home/apt","$150",109,"07/04/2019",8.93,241,4.10179939609446,130.8,0.621697394184368,"12/29/2018"
34208053,"✴ COZY Astoria NYC ✴ 1BDR & 1 BATH APT",258265562,"Ossama","Queens, Long Island City","(40.75575, -73.93037)","Entire home/apt","$113",4,"06/07/2019",1.85,0,4.3703054623909,4.8,0.63674743177265,"12/02/2018"
30387445,"Serene Theater District 1BR, Doorman, Gym, Garden by Blueground",107434423,"Blueground","Manhattan, Hell's Kitchen","(40.76258, -73.98768000000003)","Entire home/apt","$302",0,NA,NA,330,NA,NA,NA,"06/18/2018"
25236786,"Ensuite Private bath with Comfortable bed",62533391,"Yvonne","Brooklyn, Borough Park","(40.63404, -74.0072)","Private","$60",20,"06/04/2019",1.52,177,3.1683264480529,24,0.60438647333262,"11/29/2018"
30399969,"Cozy Two Bedroom Apartment in Greenpoint",129312581,"Andre","Brooklyn, Greenpoint","(40.72944, -73.95395)","Entire home/apt","$167",0,NA,NA,0,NA,NA,NA,"09/03/2018"
29791183,"Nice room in Astoria 20min to Manhattan",1172202,"Funda","Queens, Ditmars Steinway","(40.76984, -73.90779)","Private room","$45",7,"06/22/2019",2.5,29,4.4333425378689,8.4,0.633386857208854,"12/17/2018"
4757212,"Studio apartment Midtown East in NY",10563051,"Eveline","Manhattan, Murray Hill","(40.74811, -73.97298)","Entire home/apt","$110",26,"07/29/2016",0.47,0,4.47264042788898,31.2,0.656510267220232,"01/24/2016"
36223123,"Fantastic Location in Brooklyn",1409706,"Dasi","Brooklyn, Fort Greene","(40.68739, -73.97792)","Private room","$135",0,NA,NA,26,NA,NA,NA,"07/22/2018"
4160934,"Luxury Private 2 Beds nr C/3 Subways",17462748,"Steven","Brooklyn, Crown Heights","(40.67495, -73.93845)","Private room","$75",125,"06/27/2019",2.15,108,4.16523168590498,150,0.778735099796494,"12/22/2018"
16797910,"Brooklyn less than 30 min from manhattan (subway)",111666924,"Carl","Brooklyn, Crown Heights","(40.67219, -73.92168000000002)","Entire home/apt","$75",72,"06/09/2019",2.48,19,4.5619467032039,86.4,0.835581964729511,"12/04/2018"
13542287,"Large, sunny private bedroom in E. Williamsburg",17860156,"Cheryn","Brooklyn, Williamsburg","(40.7042, -73.94193)","Private room","$60",3,"03/26/2017",0.08,0,4.08831524623451,3.6,0.70008480393255,"09/20/2016"
23139166,"Perfectly located Williamsburg 1.5 bedroom Apt",4316650,"Oren","Brooklyn, Williamsburg","(40.71662, -73.94514000000002)","Entire home/apt","$117",14,"05/27/2019",0.82,0,4.46124829018444,16.8,0.747136309775802,"11/21/2018"
27935369,"Cozy super private room in Brooklyn!",2510754,"Marina","Brooklyn, Crown Heights","(40.67508, -73.94242)","Private room","$44",2,"12/02/2018",0.2,0,4.81737608088668,2.4,0.613320613655322,"05/29/2018"
4846449,"Perfect room/Great Safe Location 20mins to TimesSq",6486116,"Ari","Manhattan, East Harlem","(40.78804, -73.94906)","Private room","$81",142,"06/01/2019",2.81,223,4.33497513715112,170.4,0.737373489673512,"11/26/2018"
3923128,"Sunny 1-BR Apt with Soaking Tub",13347167,"AFI Apartments","Manhattan, Upper East Side","(40.77237, -73.95536)","Entire home/apt","$118",3,"08/31/2018",0.1,282,4.18370338424451,3.6,0.789877631285783,"02/25/2018"
29320258,"Private Room in Prime Bushwick",89339003,"Shoshi","Brooklyn, Bushwick","(40.7027, -73.91429000000002)","Private room","$70",1,"02/17/2019",0.21,53,4.06679932499775,1.2,0.707409356620141,"08/14/2018"
396636,"Stylish Designer Studio with Piano",1981742,"Daniel","Manhattan, Harlem","(40.83091, -73.94223000000002)","Entire home/apt","$135",38,"05/16/2019",0.44,253,3.40301131044164,45.6,0.740379155107496,"11/10/2018"
26532770,"Gorgeous private room in a luxury condo by Time Sq",4823737,"Evgeny","Manhattan, Hell's Kitchen","(40.75945, -73.99344)","Private room","$250",0,NA,NA,0,NA,NA,NA,"10/14/2018"
12156078,"Stylish East Village Studio + Outdoor Space!",18261318,"Daniel","Manhattan, East Village","(40.72592, -73.99025999999998)","Entire home/apt","$149",16,"05/06/2018",0.43,0,4.97100203284078,19.2,0.812500769161143,"10/31/2017"
26440793,"Comfortable Brooklyn Apartment with Personality",17224262,"Dana","Brooklyn, Bedford-Stuyvesant","(40.69557, -73.94033)","Entire home/apt","$100",5,"12/31/2018",0.42,3,4.48008073094705,6,0.678683967288545,"06/27/2018"
1105845,"Convenient Location! 1 BR on 1Floor",3630531,"Yuko","Manhattan, Chelsea","(40.7457, -73.99775)","Entire home/apt","$160",5,"01/01/2019",0.07,168,3.86362456078283,6,0.630739162271309,"06/28/2018"
33831116,"Sonder | Stock Exchange | Collected 1BR + Laundry",219517861,"Sonder (NYC)","Manhattan, Financial District","(40.70621, -74.01199)","Entire home/apt","$229",5,"06/15/2019",1.92,350,4.02637948054907,6,0.601737386607099,"12/10/2018"
27472037,"Private Room in Bed-stuy",104569137,"Samuel","Brooklyn, Crown Heights","(40.67829, -73.9505)","Private room","$60",0,NA,NA,40,NA,NA,NA,"09/11/2018"
10635913,"Murray Hill Studio",54908827,"Nina","Manhattan, Murray Hill","(40.74976, -73.97748)","Entire home/apt","$80",0,NA,NA,0,NA,NA,NA,"09/20/2018"
4637145,"Cozy apartment in Williamsburg",3123405,"Pénélope","Brooklyn, Williamsburg","(40.7033, -73.94305)","Private room","$55",4,"02/22/2018",0.13,0,4.87561735810563,4.8,0.732412636453921,"08/19/2017"
29455,"ACCOMMODATIONS GALORE #1",126607,"Laurine","Manhattan, Harlem","(40.81618, -73.94894000000002)","Entire home/apt","$120",155,"06/20/2019",1.42,213,3.839288006422,186,0.762571211262401,"12/15/2018"
20591534,"Cozy Modern Apartment w/ Courtyard",1261893,"Yannick","Brooklyn, Greenpoint","(40.72085, -73.94131999999998)","Entire home/apt","$100",5,"05/28/2018",0.23,0,4.11662730457588,6,0.73090474721172,"11/22/2017"
32234380,"Cozy spot in hipster East Williamsburg",241870258,"Reesey","Brooklyn, Williamsburg","(40.71363, -73.93615)","Shared room","$75",2,"04/06/2019",0.63,1,3.06240321188372,2.4,0.627357791286138,"10/01/2018"
28052106,"Small room near Columbia Uni med",176591085,"Mike","Manhattan, Washington Heights","(40.84521, -73.9416)","Private room","$47",3,"05/22/2019",1.67,90,3.64992895907252,3.6,0.663571507256197,"11/16/2018"
9976264,"Spacious/Beautiful Private Room",51262617,"Sandra","Brooklyn, Greenpoint","(40.72722, -73.95246999999998)","Private room","$100",101,"07/01/2019",2.75,284,4.624657931287,121.2,0.882768904033442,"12/26/2018"
20898140,"Long Island city, 15 min to Bryant Park",149722669,"Robert","Queens, Long Island City","(40.76096, -73.93836)","Private room","$55",0,NA,NA,0,NA,NA,NA,"06/20/2018"
10967300,"Cozy room in the heart of Hamilton Heights",7781522,"Angela","Manhattan, Harlem","(40.82332, -73.94705)","Private room","$40",4,"09/05/2016",0.11,0,4.69654849351914,4.8,0.628162211729227,"03/02/2016"
35934299,"Penthouse large 1 BR with huge terrace (7C)",202757964,"Mayan","Brooklyn, Williamsburg","(40.71792, -73.96266)","Entire home/apt","$195",0,NA,NA,200,NA,NA,NA,"05/29/2018"
35834284,"Charming Studio in the heart of the West Village",35733814,"Margaret","Manhattan, West Village","(40.73559, -73.99985)","Entire home/apt","$199",0,NA,NA,340,NA,NA,NA,"07/03/2018"
9339253,"Clean ground floor apartment",48471249,"Kimberly","Brooklyn, Clinton Hill","(40.69306, -73.96813)","Private room","$100",7,"10/28/2018",0.19,310,3.02038850437267,8.4,0.729679577030648,"04/24/2018"
21490301,"Gorgeous, bright one-bed in amazing location",105340458,"David","Manhattan, Lower East Side","(40.72077, -73.98923)","Entire home/apt","$250",8,"03/15/2019",0.43,0,3.41550585332162,9.6,0.604239335193473,"09/09/2018"
35679935,"Casa de Marko",33555400,"Marko","Queens, Briarwood","(40.71288, -73.81368)","Entire home/apt","$300",0,NA,NA,12,NA,NA,NA,"03/05/2018"
24430682,"Bedroom Casa Alvarez",179026754,"Maria","Brooklyn, Williamsburg","(40.7118, -73.96344)","Private room","$89",23,"06/30/2019",2,103,4.94518391758938,27.6,0.855659941075479,"12/25/2018"
32935473,"Private room in Astoria... 20 min to the city.",90043913,"Yudum","Queens, Ditmars Steinway","(40.77205, -73.91759)","Private room","$55",8,"07/07/2019",2.26,110,4.87755771407335,9.6,0.691306639773868,"01/01/2019"
34280337,"Little Italy Room",236839319,"Brooke","Manhattan, Little Italy","(40.71786, -73.9979)","Private room","$59",0,NA,NA,35,NA,NA,NA,"09/13/2018"
19856899,"Home away from home",67739226,"Vipul","Manhattan, Upper West Side","(40.77141, -73.98862)","Shared room","$50",0,NA,NA,0,NA,NA,NA,"03/14/2018"
30902832,"Private and spacious room, 15 mins to Times Square",3307004,"Vikas","Manhattan, Harlem","(40.82384, -73.94776)","Private room","$99",2,"06/15/2019",0.32,24,3.01666040968748,2.4,0.742638270556978,"12/10/2018"
652515,"COLUMBUS CIRCLE~FULLY FURNISHED!!!",1475015,"Mike","Manhattan, Hell's Kitchen","(40.76758, -73.98722)","Entire home/apt","$85",2,"08/15/2016",0.04,223,3.64116320003724,2.4,0.721915210462993,"02/10/2016"
15495653,"Location Central Park ( only female guest )",3250450,"Petya","Manhattan, Upper West Side","(40.78895, -73.96754)","Private room","$53",2,"10/27/2017",0.06,249,4.79500013890739,2.4,0.644747159091454,"04/23/2017"
14073163,"NYC Wyndham 1 bedroom Presidential Condo sleeps 4",60617669,"Rich","Manhattan, Midtown","(40.7535, -73.97134)","Entire home/apt","$159",12,"01/30/2019",0.35,0,3.01571519309239,14.4,0.625037574964677,"07/27/2018"
34358866,"Harlem Residence 3",19201987,"Kayser","Manhattan, Washington Heights","(40.83416, -73.94327)","Private room","$55",2,"07/02/2019",2,86,4.33081963996338,2.4,0.741039173634555,"12/27/2018"
34956249,"Heart of upper east 83
Manhattan/Great location",48965038,"Darko","Manhattan, Upper East Side","(40.77697, -73.95272)","Entire home/apt","$145",2,"06/23/2019",2,70,4.40747712617583,2.4,0.610754862579505,"12/18/2018"
24438437,"Private Bedroom NYC 10 mins to Williamsburg",53781263,"Oscar","Queens, Ridgewood","(40.70197, -73.90377)","Private room","$60",7,"01/02/2019",0.48,85,4.98705502313023,8.4,0.63281297986593,"06/29/2018"
16275733,"Private Room in Quiet UES Apartment",20362478,"Gabrielle","Manhattan, Upper East Side","(40.76835, -73.95837)","Private room","$100",19,"05/17/2017",0.62,0,3.24448650681295,22.8,0.611699506634229,"11/11/2016"
26330526,"Sugar Hill  House w/ 2 bdrms,  den rm & 2 bathrms",198018391,"Mich","Manhattan, Harlem","(40.82235, -73.94846)","Entire home/apt","$250",27,"06/21/2019",2.26,180,3.77634179262377,32.4,0.787690445633591,"12/16/2018"
27987391,"30+ Day Stay-2000 sq ft Guest House, Deck, Rooftop",137522531,"Ali","Queens, Flushing","(40.757, -73.80927)","Entire home/apt","$499",0,NA,NA,363,NA,NA,NA,"05/25/2018"
9777669,"Charming 1 BD in Washington Heights",20068971,"Jacqueline","Manhattan, Washington Heights","(40.85147, -73.93771)","Entire home/apt","$125",0,NA,NA,0,NA,NA,NA,"05/01/2018"
9260951,"Home for the Holidays: Midtown West",3509166,"Anders","Manhattan, Hell's Kitchen","(40.76375, -73.98885)","Entire home/apt","$142",0,NA,NA,0,NA,NA,NA,"08/16/2018"
2835738,"Apt Lincoln Center And Central Park! Best location",2074433,"Anna","Manhattan, Upper West Side","(40.77397, -73.98241999999998)","Entire home/apt","$299",155,"06/21/2019",2.46,267,3.53931983830553,186,0.774820307800174,"12/16/2018"
5362279,"Stylish 1br in Brooklyn Heights",9787502,"Shehzad","Brooklyn, Brooklyn Heights","(40.69482, -73.99221999999997)","Entire home/apt","$200",24,"07/01/2017",0.45,0,4.34937972441522,28.8,0.655001846182384,"12/26/2016"
6303611,"Spacious 2 Bd & 2 bath Apartment",6283678,"Duncan","Brooklyn, Greenpoint","(40.72666, -73.94819)","Entire home/apt","$165",0,NA,NA,0,NA,NA,NA,"03/23/2018"
1929540,"2 floor loft in Gramercy park",6846161,"Stefano","Manhattan, Kips Bay","(40.73772, -73.98025)","Entire home/apt","$175",9,"06/21/2014",0.13,0,3.69176872354747,10.8,0.737141465286594,"12/16/2013"
17774316,"Large bedroom in 3 bedroom apt UES",121352443,"Michael","Manhattan, East Harlem","(40.78866, -73.95435)","Private room","$62",3,"04/28/2017",0.11,0,3.28507694997629,3.6,0.663450741232052,"10/23/2016"
12322066,"Room with Private Bathroom",8952737,"Graham","Brooklyn, Bedford-Stuyvesant","(40.67941, -73.9535)","Private room","$75",1,"05/13/2016",0.03,0,4.54460819379884,1.2,0.773318694365635,"11/08/2015"
13618453,"Luxurious, Spacious, Private Bath, Nice Hosts too",41947929,"Connie","Brooklyn, Crown Heights","(40.67667, -73.94826)","Private room","$125",47,"07/01/2019",1.36,151,4.35352931717481,56.4,0.68365511226001,"12/26/2018"
21963418,"Big Studio at Grand Central Station area.",3368678,"Jose","Manhattan, Midtown","(40.75232000000001, -73.9689)","Entire home/apt","$210",21,"06/13/2019",1.11,209,4.13984360796176,25.2,0.749001908345131,"12/08/2018"
36142241,"Cozy room in Brooklyn Bushwick",226718475,"Marion","Brooklyn, Bushwick","(40.6938, -73.9091)","Private room","$39",0,NA,NA,354,NA,NA,NA,"07/09/2018"
21140860,"Amazing room in spacious 2BR apt in Greenpoint!",24523422,"Guanchen","Brooklyn, Greenpoint","(40.72109, -73.94679000000002)","Private room","$70",1,"10/16/2017",0.05,0,3.97169167422673,1.2,0.730115398993747,"04/12/2017"
11531130,"Prime Williamsburg 2 Balcony & Roof",740029,"Emily","Brooklyn, Williamsburg","(40.70997, -73.9647)","home","$100",1,"03/13/2016",0.02,0,3.80949114672204,1.2,0.754923430786782,"09/08/2015"
12783632,"NYC Mini Hotel",57230304,"Imanuelly","Queens, Elmhurst","(40.74037, -73.8861)","Private room","$75",2,"05/26/2019",0.92,351,3.93444252731939,2.4,0.756693688524038,"11/20/2018"
17516489,"Beautiful 3 BR- 2 Full Baths in Upper Manhattan",1273890,"Sergio","Manhattan, Washington Heights","(40.8513, -73.93681)","Entire home/apt","$185",7,"03/19/2019",0.26,331,3.49721539451741,8.4,0.743687315423406,"09/13/2018"
34490351,"Large King Studio steps away from Times Square",260618374,"The Knickerbocker","Manhattan, Theater District","(40.75633, -73.98921999999997)","Private room","$100",0,NA,NA,335,NA,NA,NA,"03/15/2018"
11906169,"Sunny Apartment in Crown Heights",2103550,"Anna","Brooklyn, Crown Heights","(40.67765, -73.95432)","Entire home/apt","$200",0,NA,NA,0,NA,NA,NA,"03/28/2018"
22237320,"Modern Room in Coliving/15min walk to Williamsburg",159811367,"Sergii","Brooklyn, Bedford-Stuyvesant","(40.69676, -73.93959)","Shared room","$35",4,"08/16/2018",0.22,327,4.39725064652741,4.8,0.789072834793145,"02/10/2018"
3414607,"Sweet 2 bed in Elevator Building",3640784,"Marta","Brooklyn, Prospect Heights","(40.68148, -73.96674)","Entire home/apt","$150",25,"07/06/2019",0.42,18,3.2345966908098,30,0.695135093919987,"12/31/2018"
25452588,"Posh 1BR in Midtown East by Sonder",12243051,"Sonder","Manhattan, Murray Hill","(40.74454, -73.97339000000002)","Entire home/apt","$207",1,"07/12/2018",0.08,365,3.91151496041386,1.2,0.71326742381476,"01/06/2018"
7900908,"Clean Cozy & Comfy Apartment!",41658748,"Ben","Manhattan, Gramercy","(40.73518, -73.98047)","Entire home/apt","$250",105,"06/11/2019",2.26,307,3.61024055260533,126,0.614986249565077,"12/06/2018"
17699790,"HGV Club NY, NY",120599606,"James","Manhattan, Midtown","(40.76383, -73.97704)","Private room","$199",0,NA,NA,0,NA,NA,NA,"08/11/2018"
33831116,"Sonder | Stock Exchange | Collected 1BR + Laundry",219517861,"Sonder (NYC)","Manhattan, Financial District","(40.70621, -74.01199)","Entire home/apt","$229",5,"06/15/2019",1.92,350,4.02637948054907,6,0.601737386607099,"12/10/2018"
33708600,"Sonder | The Biltmore | Chic 1BR + City View",219517861,"Sonder (NYC)","Manhattan, Theater District","(40.76008, -73.98721)","Entire home/apt","$227",0,NA,NA,365,NA,NA,NA,"09/21/2018"
21750553,"SoHo NY Apt Up for Grabs Nov 17- Dec 17",102933312,"Lana","Manhattan, Little Italy","(40.71927, -73.99663000000002)","Private room","$45",0,NA,NA,0,NA,NA,NA,"07/22/2018"
17076571,"Middle of center of New York City!",15625009,"Anders","Manhattan, Upper West Side","(40.78461, -73.97627)","Entire home/apt","$165",152,"07/06/2019",5.32,228,4.41891219550849,182.4,0.777331296654249,"12/31/2018"
3129731,"Dbl Room with Terrace and View!",7853594,"Hans","Manhattan, Upper East Side","(40.76282, -73.9637)","Private room","$147",25,"04/21/2019",0.51,10,4.66237446956138,30,0.838510103757113,"10/16/2018"
22031003,"Private and clean room near Columbia University",70919459,"Teresa","Manhattan, Upper West Side","(40.80259, -73.96446)","Private room","$60",0,NA,NA,0,NA,NA,NA,"07/18/2018"
14161597,"Cool respite in the city",30739353,"Laura","Manhattan, Upper East Side","(40.7638, -73.95546999999998)","Entire home/apt","$175",3,"09/02/2017",0.08,310,3.1507625318439,3.6,0.689668020397588,"02/27/2017"
13578125,"Whimsical Greenpoint Get Away",71308956,"Anthony","Brooklyn, Greenpoint","(40.72429, -73.94534)","Entire home/apt","$125",1,"07/18/2016",0.03,0,4.55664496975198,1.2,0.672162682343542,"01/13/2016"
15989608,"Spacious room w/ own bathroom in the East Village",6049738,"Fayth","Manhattan, East Village","(40.7308, -73.98619000000002)","Private room","$76",4,"08/31/2018",0.13,0,3.08381956459977,4.8,0.678720413705998,"02/25/2018"
34120798,"Sonder | Stock Exchange | Divine Studio + Laundry",219517861,"Sonder (NYC)","Manhattan, Financial District","(40.70755, -74.01116)","Entire home/apt","$203",7,"06/21/2019",3.13,328,3.3813760479621,8.4,0.629676117074143,"12/16/2018"
